"_time","Latitude 1664","Longitude 1664"
1778951427000,42.066097325,-84.23984232499998
1778951427200,42.0661214,-84.239863925
1778951427400,42.066143520000004,-84.2398917
1778951427600,42.066161300000005,-84.239921
1778951427800,42.06617495,-84.2399449
1778951428000,42.066189566666665,-84.23996223333333
1778951428200,42.0662057,-84.23997567499998
1778951428400,42.066226,-84.23998805
1778951428600,42.066249075,-84.23999959999999
1778951428800,42.066272075,-84.2400157
1778951429000,42.066293200000004,-84.24003694999999
1778951429200,42.066310525,-84.24006295
1778951429400,42.06632626,-84.24009578
1778951429600,42.06634535,-84.24012454999999
1778951429800,42.0663628,-84.2401415
1778951430000,42.066381725,-84.24015407499999
1778951430200,42.06640405,-84.24016632499999
1778951430400,42.06642748,-84.24018713999999
1778951430600,42.06644433333333,-84.24021056666666
1778951430800,42.066455375,-84.240234675
1778951431000,42.066465525,-84.24026355
1778951431200,42.066477575,-84.240289975
1778951431400,42.066493,-84.240312125
1778951431600,42.06651155,-84.24033077499999
1778951431800,42.06653175,-84.240343825
1778951432000,42.066551775,-84.24035902499999
1778951432200,42.066569675,-84.24038009999998
1778951432400,42.06658462,-84.24040813999999
1778951432600,42.066594200000004,-84.2404353
1778951432800,42.066602950000004,-84.24045967500001
1778951433000,42.066616225,-84.24048587499999
1778951433200,42.066634025,-84.2405086
1778951433400,42.06665535,-84.24052714999999
1778951433600,42.066681499999994,-84.24054118000001
1778951433800,42.066712,-84.24055215
1778951434000,42.06673923333334,-84.24055836666666
1778951434200,42.066768225000004,-84.240562
1778951434400,42.06680435,-84.2405617
1778951434600,42.06684586000001,-84.24055306
1778951434800,42.06688775,-84.240537475
1778951435000,42.06692023333333,-84.240522
1778951435200,42.0669532,-84.24050419999999
1778951435400,42.066992025000005,-84.2404835
1778951435600,42.06703832,-84.24046228
1778951435800,42.067085925,-84.24044605
1778951436000,42.0671241,-84.24043689999999
1778951436200,42.067163525,-84.240431375
1778951436400,42.067210225,-84.240428075
1778951436600,42.067258175000006,-84.24042735
1778951436800,42.06730445,-84.240428875
1778951437000,42.067345225,-84.240431875
1778951437200,42.067383175,-84.240434825
1778951437400,42.067418124999996,-84.2404389
1778951437600,42.0674509,-84.24044302499999
1778951437800,42.067481625,-84.240446025
1778951438000,42.067510875,-84.24044472499999
1778951438200,42.0675435,-84.24043786
1778951438400,42.067572033333335,-84.2404268
1778951438600,42.06759652000001,-84.24040865999999
1778951438800,42.0676181,-84.24038663333333
1778951439000,42.067637475,-84.24036775
1778951439200,42.067661949999994,-84.240352925
1778951439400,42.0676885,-84.240343275
1778951439600,42.06771868,-84.24034008
1778951439800,42.06774753333333,-84.24034086666667
1778951440000,42.067775,-84.2403419
1778951440200,42.0678063,-84.240338025
1778951440400,42.06783825,-84.2403285
1778951440600,42.067869175,-84.24031182499999
1778951440800,42.067897724999995,-84.24028907499999
1778951441000,42.0679277,-84.24026297500001
1778951441200,42.067960424999995,-84.240238175
1778951441400,42.067994750000004,-84.24021752499999
1778951441600,42.06803155,-84.24020085
1778951441800,42.06806975000001,-84.240188475
1778951442000,42.068109074999995,-84.24017947499999
